PlayerId;TeamId;FranchiseId;GP;G;A;+/-;PIM;PP G;PP A;SH G;SH A;Fights;Fights_Won;HIT;GvA;TkA;SB;GR;Game Rating Off;Game Rating Def;SOG;TOI;PPTOI;SHTOI;PDO;GF/60;GA/60;SF/60;SA/60;CF;CA;CF%;CF% rel;FF;FA;FF%;FF% rel;GWG;FO;FOW
44;6;6;6;0;2;-3;2;0;0;0;0;0;0;8;2;2;1;55;55;54;11;6434;10;806;97.4;2.2;3.9;26.9;35.8;113;115;49.6;1.7;80;89;47.3;1.3;0;0;0
45;30;30;4;0;1;2;2;0;0;0;0;0;0;3;0;0;1;56;56;52;2;2585;0;311;107.7;2.8;0.0;36.2;33.4;49;42;53.8;-4.9;36;30;54.5;-4.2;0;36;23
48;26;26;3;0;0;0;0;0;0;0;0;0;0;1;1;0;1;54;54;54;2;1530;108;39;100.0;0.0;0.0;23.5;28.2;24;27;47.1;4.8;15;18;45.5;1.2;0;25;14
51;20;20;5;0;2;-4;0;0;1;0;1;0;0;9;1;0;5;66;69;61;17;5030;1273;375;94.4;2.9;5.7;35.8;42.2;76;94;44.7;-4.3;60;75;44.4;-2.8;0;0;0
55;49;49;7;0;1;-4;17;0;0;0;0;0;0;4;0;4;1;55;58;51;6;4585;40;274;91.0;2.4;5.5;32.2;33.8;76;73;51.0;1.4;59;57;50.9;2.7;0;7;2
58;15;15;4;0;0;2;4;0;0;0;0;0;0;5;1;3;1;59;54;59;11;3768;47;244;102.5;2.9;1.0;42.0;22.0;74;32;69.8;12.1;54;24;69.2;12.0;0;7;5
65;8;8;6;0;3;-1;0;0;0;0;0;0;0;5;1;2;4;65;67;62;16;4612;1094;310;100.6;2.3;2.3;37.5;41.4;87;97;47.3;-5.1;74;72;50.7;-2.6;0;27;14
72;26;26;6;1;5;2;4;1;1;0;0;0;0;4;1;2;5;70;78;65;24;5682;1258;264;104.1;3.8;2.5;32.3;32.9;98;93;51.3;5.9;79;67;54.1;6.5;0;8;3
74;23;23;6;1;1;-2;2;0;0;0;0;0;0;11;0;0;5;66;61;71;17;6855;472;315;97.9;3.2;4.2;33.1;36.2;106;117;47.5;-3.5;82;89;48.0;-0.2;1;0;0
81;30;30;6;0;2;1;0;0;0;0;0;0;0;8;0;1;0;54;59;47;3;3569;0;491;102.5;4.0;3.0;36.3;35.3;73;62;54.1;-5.2;51;50;50.5;-9.5;0;11;2
82;30;30;5;0;1;1;2;0;0;0;0;0;0;0;0;0;0;54;57;50;7;3872;333;0;102.7;2.8;1.9;32.5;31.6;78;61;56.1;-3.6;52;46;53.1;-6.7;0;56;19
87;36;36;7;0;3;4;0;0;0;0;0;0;0;3;2;4;13;56;54;57;11;6442;214;955;98.7;5.6;3.4;43.0;23.5;158;75;67.8;1.2;121;60;66.9;0.4;0;0;0
88;23;23;3;1;0;2;0;0;0;0;0;0;0;1;0;0;1;60;64;54;7;1877;243;2;101.8;5.8;1.9;40.3;15.3;39;23;62.9;4.9;31;16;66.0;9.3;0;27;17
90;21;21;6;1;4;5;4;0;0;0;0;0;0;7;5;1;3;62;69;54;22;5890;1020;83;106.4;4.9;1.8;39.1;29.9;115;79;59.3;16.2;88;62;58.7;17.0;0;8;3
91;0;0;6;0;0;-4;0;0;0;0;0;0;0;2;2;5;3;57;57;56;14;4706;344;25;90.2;0.0;3.1;35.2;31.4;84;83;50.3;11.9;62;63;49.6;11.1;0;7;3
98;10;10;5;0;0;-4;2;0;0;0;0;0;0;7;0;4;5;64;60;63;7;4655;10;745;87.4;0.8;3.9;47.2;27.1;117;57;67.2;12.8;85;44;65.9;13.2;0;97;45
102;3;3;4;0;0;-2;0;0;0;0;0;0;0;7;2;3;14;70;54;83;5;4097;95;267;93.1;0.0;1.8;27.2;25.5;61;69;46.9;2.3;42;44;48.8;3.9;0;0;0
104;23;23;6;0;2;-3;0;0;0;0;0;0;0;7;3;2;5;56;56;54;14;6497;88;541;95.6;2.2;3.9;33.2;34.9;108;110;49.5;1.9;79;84;48.5;4.3;0;0;0
110;9;9;7;2;2;0;0;0;0;0;0;0;0;4;3;1;6;60;63;55;20;5373;451;139;101.3;3.4;4.0;31.5;42.9;72;112;39.1;-1.5;57;83;40.7;-1.0;1;87;42
111;2;2;7;4;4;1;0;1;2;0;0;0;0;10;3;3;8;67;74;57;20;6894;969;122;98.8;3.1;2.6;39.7;28.7;127;108;54.0;-7.8;99;81;55.0;-6.8;1;15;11
115;26;26;5;3;1;3;5;0;0;0;0;1;0;8;2;1;2;59;67;49;20;4393;528;0;101.4;4.9;2.5;49.2;28.7;108;70;60.7;16.6;88;48;64.7;19.0;0;4;1
116;29;29;5;0;4;4;0;0;0;0;0;0;0;8;0;2;12;70;67;71;4;4991;188;586;110.7;4.3;2.2;26.7;39.0;77;93;45.3;-4.9;51;73;41.1;-10.6;0;0;0
121;0;0;3;1;1;1;0;0;0;0;0;0;0;6;1;2;0;52;51;52;7;2920;8;250;100.4;3.7;2.5;32.1;22.2;57;30;65.5;19.8;37;24;60.7;16.3;0;0;0
123;8;8;4;1;0;-2;0;0;0;0;0;0;0;6;0;1;1;62;62;60;4;2721;306;808;94.5;1.3;4.0;34.4;42.3;51;48;51.5;2.7;35;42;45.5;-5.8;0;24;11
126;10;10;6;1;4;0;0;0;0;0;0;0;0;6;0;1;4;66;63;65;12;5842;0;925;99.1;3.1;3.1;33.3;30.2;102;81;55.7;0.1;77;64;54.6;1.2;0;101;49
127;1;1;4;0;0;-2;0;0;0;0;0;0;0;5;3;0;4;52;53;51;6;2771;105;0;89.5;0.0;2.6;32.5;24.7;41;46;47.1;-0.3;32;30;51.6;2.3;0;2;1
128;1;1;4;0;1;2;0;0;0;0;0;0;0;2;1;1;0;56;61;50;6;3523;422;0;108.3;2.0;0.0;24.5;46.0;49;85;36.6;-6.8;37;60;38.1;-8.5;0;0;0
129;14;14;6;0;0;-4;4;0;0;0;0;0;0;5;1;2;1;52;54;50;7;3164;137;193;88.9;0.0;4.6;21.6;41.0;44;63;41.1;-9.4;28;46;37.8;-12.3;0;9;4
130;3;3;5;0;2;-3;0;0;0;0;0;0;0;9;2;2;3;54;57;49;6;4414;354;58;101.3;2.4;4.9;20.4;45.7;48;93;34.0;-11.0;37;72;33.9;-10.9;0;1;0
131;21;21;5;0;0;-4;2;0;0;0;0;0;0;8;2;1;1;52;54;47;7;4212;0;327;91.4;0.9;4.3;23.9;35.0;53;71;42.7;-11.0;40;51;44.0;-8.4;0;3;0
135;17;17;2;0;0;-1;0;0;0;0;0;0;0;3;0;0;0;51;56;45;1;1364;39;17;93.3;0.0;2.6;5.3;39.6;12;28;30.0;-23.8;7;24;22.6;-31.1;0;1;0
138;30;30;7;2;5;7;2;1;1;0;0;0;0;8;0;4;9;72;75;67;27;8361;1089;879;106.2;3.4;0.4;45.2;31.0;182;117;60.9;4.3;134;92;59.3;2.2;1;0;0
153;11;11;6;4;2;7;0;1;0;0;0;0;0;4;0;1;1;62;65;57;12;4532;427;86;114.1;6.4;0.8;37.3;27.0;81;64;55.9;-0.6;57;44;56.4;0.5;1;61;34
157;7;7;6;2;7;-1;2;1;4;0;0;0;0;8;0;2;1;70;74;64;13;5788;969;69;97.1;2.5;3.1;34.8;31.1;100;92;52.1;5.3;77;70;52.4;7.0;1;93;43
161;11;11;6;1;5;4;0;0;1;0;0;0;0;8;4;0;3;65;74;57;18;5890;1062;150;104.9;3.1;0.6;44.6;31.2;141;87;61.8;7.7;105;64;62.1;9.8;0;7;3
165;29;29;4;1;2;0;2;0;0;0;0;0;0;2;1;1;3;53;60;47;15;4140;96;549;101.4;4.3;4.3;31.3;34.8;70;69;50.4;0.5;53;53;50.0;0.2;1;0;0
170;12;12;6;0;1;-3;0;0;0;0;0;0;0;2;0;1;2;57;60;51;8;3675;337;60;95.2;2.0;4.9;24.5;38.2;54;76;41.5;-3.5;40;58;40.8;-5.9;0;25;14
174;45;29;7;1;2;-3;0;0;1;0;0;0;0;4;1;4;30;66;61;68;23;7574;640;1259;92.0;2.4;3.8;36.1;26.1;138;116;54.3;2.7;99;79;55.6;4.0;0;0;0
175;26;26;2;0;1;2;4;0;0;0;0;0;0;3;0;1;3;62;60;65;4;2093;2;142;107.8;5.2;1.7;39.6;32.7;40;29;58.0;7.6;33;25;56.9;4.0;0;0;0
178;0;0;1;0;0;-2;0;0;0;0;0;0;0;3;0;0;1;51;62;40;0;583;8;0;60.0;0.0;12.3;30.9;30.9;11;6;64.7;16.1;7;5;58.3;8.3;0;3;1
179;1;1;5;3;2;-2;4;2;0;0;0;0;0;5;1;1;3;60;64;57;12;3792;485;45;90.3;1.9;3.8;33.2;24.7;62;42;59.6;11.7;50;33;60.2;10.2;0;62;31
182;28;28;4;0;1;0;0;0;0;0;0;0;0;4;1;1;1;55;55;50;2;3804;0;523;92.7;3.8;3.8;43.5;23.7;84;48;63.6;4.3;64;36;64.0;7.4;0;45;27
184;58;1;6;2;4;3;0;1;1;0;0;0;0;3;1;3;6;62;68;55;13;4637;1022;364;112.1;5.4;3.1;26.4;36.5;65;84;43.6;6.7;47;63;42.7;6.4;0;19;11
187;5;5;6;1;1;-5;0;0;0;0;0;0;0;1;0;4;3;57;62;51;8;5301;399;0;93.8;2.0;5.4;30.6;42.1;78;120;39.4;-8.9;60;90;40.0;-8.1;0;20;9
188;0;0;5;0;2;4;4;0;0;0;0;0;0;11;2;1;3;50;48;50;6;5690;0;220;108.4;3.2;0.6;30.4;31.0;82;95;46.3;2.0;64;71;47.4;4.3;0;0;0
194;18;18;4;1;0;1;0;0;0;0;0;0;0;2;1;1;1;55;61;49;10;2766;147;0;104.0;3.9;2.6;35.1;36.4;42;47;47.2;2.9;36;36;50.0;3.9;0;0;0
199;21;21;7;1;1;3;2;0;0;0;0;0;0;8;2;6;2;64;56;66;15;7532;136;638;104.6;1.9;0.5;30.1;27.7;108;98;52.4;7.7;87;76;53.4;10.2;1;110;59
200;8;8;6;0;1;-2;2;0;0;0;0;0;0;7;1;2;0;56;59;52;14;4429;214;76;94.8;2.4;4.1;43.1;37.4;85;79;51.8;4.9;69;65;51.5;1.5;0;55;32
201;10;10;4;1;0;1;2;0;0;0;0;0;0;4;1;4;7;69;54;82;12;4619;319;398;101.9;3.9;2.3;32.7;23.4;78;57;57.8;-4.0;58;41;58.6;0.6;1;0;0
202;4;4;3;0;1;1;2;0;0;0;0;0;0;5;1;1;4;64;58;71;5;3043;102;175;104.2;1.2;0.0;28.4;26.0;47;40;54.0;5.9;36;27;57.1;8.4;0;0;0
204;1;1;6;2;1;-3;14;0;1;0;0;0;0;8;2;2;10;72;67;74;16;6337;555;559;96.5;2.8;4.5;29.0;34.1;85;98;46.4;0.1;66;71;48.2;-0.1;0;0;0
206;26;26;6;2;3;4;0;1;2;0;0;0;0;11;0;3;3;69;72;62;12;5608;1047;641;106.9;3.9;1.3;35.3;32.1;102;94;52.0;7.0;81;65;55.5;8.5;0;123;58
207;26;26;5;1;5;6;2;0;0;0;0;0;0;3;0;4;22;76;66;83;7;5533;117;713;108.2;5.2;1.3;39.7;26.7;106;86;55.2;8.9;88;59;59.9;12.2;0;0;0
209;2;2;7;4;7;0;2;1;3;0;0;0;0;17;1;4;6;69;77;59;24;7374;1080;364;93.4;2.9;2.9;47.4;22.9;172;87;66.4;10.4;139;60;69.8;15.4;1;50;27
210;24;24;5;0;0;-2;2;0;0;0;0;0;0;14;2;2;3;49;45;51;4;5443;69;692;92.6;2.0;3.3;32.4;24.5;90;69;56.6;4.6;73;53;57.9;5.0;0;0;0
213;17;17;7;1;4;-4;0;0;1;0;0;0;0;15;1;2;7;66;67;61;9;7478;1078;269;98.3;2.9;4.8;30.8;43.3;107;152;41.3;-2.8;87;118;42.4;-1.6;0;87;45
214;2;2;4;0;0;-2;2;0;0;0;0;0;0;1;0;0;3;52;54;49;1;2264;109;0;90.0;0.0;3.2;23.9;31.8;32;40;44.4;-15.6;24;30;44.4;-15.9;0;8;6
216;6;6;2;2;0;1;2;0;0;0;0;0;0;5;0;0;2;55;62;48;2;1156;126;0;118.8;6.2;3.1;24.9;49.8;14;25;35.9;-17.6;11;18;37.9;-16.4;0;0;0
217;16;16;5;1;4;7;2;0;0;0;0;0;0;7;0;3;5;61;56;63;7;4736;0;563;111.8;6.8;1.5;38.0;24.3;89;57;61.0;6.1;66;43;60.6;5.3;0;0;0
218;27;27;6;2;6;-1;4;1;3;0;0;0;0;8;2;5;9;67;69;62;20;6190;1204;594;97.8;1.7;2.3;38.4;34.3;111;95;53.9;4.3;90;72;55.6;7.8;0;114;57
220;2;2;5;0;0;0;4;0;0;0;0;0;0;6;2;2;2;53;54;51;10;4003;218;0;95.4;1.8;1.8;44.1;20.7;87;49;64.0;3.8;64;38;62.7;0.8;0;2;0
222;8;8;6;0;0;-5;0;0;0;0;0;0;0;2;1;0;1;52;55;48;8;3405;116;124;88.1;0.0;5.3;39.1;44.4;62;68;47.7;-0.4;47;53;47.0;-3.8;0;9;5
223;7;7;7;7;3;3;4;3;1;0;0;0;0;12;0;4;3;71;74;67;23;7154;1131;311;104.4;4.5;2.5;36.7;31.7;134;107;55.6;15.8;103;85;54.8;15.2;1;150;74
225;21;21;6;1;1;-4;14;0;0;0;0;0;0;11;3;5;3;61;63;61;9;4790;702;0;91.8;1.5;4.5;26.3;32.3;60;78;43.5;-2.6;47;60;43.9;-1.4;0;2;2
226;8;8;4;1;0;-1;4;0;0;0;0;0;0;4;0;1;7;59;62;56;10;3783;133;388;99.9;2.9;3.8;36.2;47.6;60;85;41.4;-12.4;50;67;42.7;-15.0;0;0;0
237;26;26;3;0;0;-2;2;0;0;0;0;0;0;1;1;2;10;56;51;62;5;2965;211;254;100.4;2.4;4.9;19.4;40.1;29;60;32.6;-4.6;23;42;35.4;-4.2;0;0;0
244;56;56;4;1;0;0;2;0;0;0;0;0;0;2;2;1;9;65;50;80;9;3419;125;785;98.3;1.1;2.1;23.2;33.7;43;65;39.8;-10.2;33;48;40.7;-12.5;0;0;0
248;4;4;4;0;1;-1;0;0;0;0;0;0;0;2;2;0;2;55;57;49;5;2182;25;22;91.2;1.6;3.3;36.3;24.7;40;36;52.6;-0.8;30;22;57.7;4.5;0;18;11
252;43;30;2;0;0;-1;2;0;0;0;0;0;0;3;0;0;2;56;51;62;1;1244;22;366;85.7;0.0;2.9;17.4;20.3;13;19;40.6;-1.6;7;10;41.2;2.2;0;0;0
257;25;25;6;0;0;-6;6;0;0;0;0;0;0;8;2;2;12;58;54;59;5;6957;111;554;90.9;0.5;3.6;25.9;32.6;90;125;41.9;0.6;66;95;41.0;-0.5;0;0;0
258;10;10;4;0;2;0;0;0;0;0;0;0;0;6;0;0;2;59;60;56;8;3161;196;520;101.7;2.3;2.3;27.3;34.2;47;45;51.1;-8.8;32;37;46.4;-11.9;0;0;0
262;38;28;5;1;2;6;0;0;0;0;0;0;0;4;1;0;4;70;71;65;8;3844;1039;26;110.8;7.5;1.9;38.4;21.5;96;34;73.8;4.1;61;27;69.3;-0.1;0;8;5
272;0;0;6;1;4;-3;7;1;1;0;0;1;0;14;4;1;2;58;63;50;11;4786;643;466;92.0;2.3;4.5;32.3;30.1;74;71;51.0;6.6;57;54;51.4;7.6;0;7;4
274;11;11;6;3;3;5;2;0;0;0;0;0;0;8;0;3;3;65;67;62;9;4773;248;183;112.0;4.5;0.8;31.7;32.4;91;73;55.5;-1.1;63;55;53.4;-3.6;1;6;3
275;24;24;5;1;0;2;0;0;0;0;0;0;0;5;0;0;3;60;61;58;16;3077;171;407;101.9;3.5;1.2;43.3;18.7;59;29;67.0;11.5;47;19;71.2;15.2;0;2;1
279;12;12;5;1;2;0;4;0;0;0;0;0;0;3;1;4;7;58;59;55;12;5004;19;758;98.7;3.6;3.6;33.8;30.2;78;85;47.9;3.9;64;56;53.3;10.8;0;11;6
283;40;40;6;2;3;9;6;0;1;0;0;0;0;17;1;2;6;77;64;85;21;6261;392;1029;112.7;5.2;0.0;40.8;25.9;133;87;60.5;11.5;99;68;59.3;8.7;1;0;0
284;26;26;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;49;46;51;0;893;0;94;100.0;0.0;0.0;4.0;36.3;5;18;21.7;-27.7;3;12;20.0;-30.0;0;0;0
287;1;1;5;0;3;3;0;0;0;0;0;0;0;8;0;1;13;63;66;59;13;5400;888;419;104.2;4.0;2.0;42.7;38.7;97;94;50.8;14.1;81;73;52.6;13.8;0;0;0
289;11;11;5;0;0;-1;0;0;0;0;0;0;0;4;1;0;1;57;60;50;3;4039;0;564;97.9;2.7;3.6;28.5;31.2;71;61;53.8;-1.4;42;50;45.7;-11.4;0;6;3
290;28;28;7;2;5;7;16;0;0;0;0;0;0;0;2;0;1;69;77;65;28;6002;1791;63;109.9;4.2;0.0;42.6;19.8;137;84;62.0;8.9;99;64;60.7;7.4;0;121;69
291;25;25;7;1;3;-2;4;1;0;0;0;0;0;10;2;2;6;56;52;60;14;8382;102;817;98.6;2.1;3.0;31.8;36.9;125;145;46.3;-0.7;97;109;47.1;-0.7;0;0;0
292;7;7;5;2;0;-1;2;0;0;1;0;0;0;13;2;2;7;61;58;58;6;3866;23;691;95.9;1.9;3.7;31.7;37.2;67;70;48.9;-0.5;46;49;48.4;0.4;0;65;38
293;56;12;7;1;3;-1;14;0;1;0;0;2;0;10;1;0;2;54;58;47;7;4931;354;328;101.0;3.7;4.4;29.2;38.0;64;84;43.2;-2.6;52;67;43.7;-4.1;0;14;4
294;19;19;5;3;2;0;2;1;0;0;0;0;0;3;2;0;2;60;71;47;12;4411;274;59;95.8;4.9;4.9;39.2;29.4;79;66;54.5;6.5;57;50;53.3;2.2;0;9;2
296;18;18;7;0;1;1;2;0;0;0;0;0;0;20;0;3;2;60;59;56;2;4950;0;983;103.0;2.2;1.5;31.3;36.4;80;90;47.1;-4.8;64;67;48.9;-5.3;0;63;32
297;24;24;5;2;0;3;0;0;0;0;0;0;0;9;1;1;6;60;59;59;5;3448;0;424;113.7;4.2;1.0;24.0;28.2;49;52;48.5;-6.2;37;36;50.7;-4.8;0;4;1
300;18;18;6;1;3;4;6;0;1;0;0;0;0;11;1;2;5;66;64;68;22;7163;217;891;101.1;3.5;1.5;46.2;23.1;151;83;64.5;15.0;120;66;64.5;13.3;0;0;0
302;44;44;2;2;1;1;12;0;0;0;0;0;0;3;0;0;10;75;74;78;6;1664;227;514;109.6;6.5;4.3;26.0;28.1;30;21;58.8;14.6;20;15;57.1;13.4;0;0;0
303;0;0;6;2;2;-3;0;1;0;0;0;0;0;13;4;6;6;66;64;67;18;5513;1217;220;92.4;2.6;4.6;28.7;27.4;72;85;45.9;-0.4;57;67;46.0;0.4;1;96;61
304;18;18;3;0;0;-2;0;0;0;0;0;0;0;1;0;1;1;52;54;47;4;1909;58;169;90.5;0.0;3.8;33.9;39.6;35;31;53.0;-0.3;27;26;50.9;-0.9;0;12;3
307;4;4;4;0;1;-1;2;0;0;0;0;0;0;3;0;1;1;52;58;46;3;2315;0;111;98.7;3.1;4.7;20.2;28.0;30;41;42.3;-16.6;19;28;40.4;-20.7;0;4;2
308;20;20;6;0;2;0;2;0;0;0;0;0;0;8;1;3;9;59;53;62;4;6007;3;813;98.7;4.2;4.2;38.4;34.2;109;92;54.2;8.0;80;74;51.9;5.2;0;0;0
309;36;36;3;0;1;0;13;0;0;0;0;1;1;6;1;0;0;60;50;66;7;3113;107;746;97.8;2.3;2.3;35.8;26.6;53;40;57.0;-15.7;41;31;56.9;-14.2;0;0;0
313;19;19;3;0;0;-1;2;0;0;0;0;0;0;8;0;0;0;53;55;51;6;3063;23;263;95.9;2.4;3.5;31.7;30.6;45;45;50.0;7.9;33;37;47.1;3.4;0;0;0
314;12;12;7;1;5;-1;0;0;2;0;0;0;0;11;5;4;2;72;73;64;18;6490;1509;744;98.3;3.3;3.9;33.3;33.3;103;113;47.7;1.8;81;83;49.4;3.5;0;29;12
315;13;13;6;3;4;0;2;1;1;0;0;0;0;6;0;1;4;68;73;59;15;5319;1047;115;100.9;4.7;4.7;36.5;39.3;94;94;50.0;2.5;71;73;49.3;0.7;0;93;52
317;22;22;5;0;1;-1;0;0;0;0;0;0;0;12;0;2;10;58;54;59;6;4404;21;955;97.5;2.5;3.3;41.7;39.2;90;75;54.5;-3.6;62;63;49.6;-8.0;0;0;0
321;28;28;4;0;1;4;0;0;0;0;0;0;0;9;0;0;7;71;60;78;4;4020;95;532;104.9;5.4;1.8;39.4;20.6;80;51;61.1;6.8;64;37;63.4;9.0;0;0;0
322;13;13;5;0;0;0;2;0;0;0;0;0;0;9;1;1;2;51;50;50;5;5195;74;543;97.1;2.8;2.8;38.8;27.7;97;73;57.1;10.6;73;57;56.2;10.9;0;0;0
323;11;11;5;0;2;1;0;0;1;0;0;0;0;9;2;0;2;58;64;50;14;4503;265;46;98.0;3.2;2.4;50.4;28.8;115;70;62.2;9.5;81;56;59.1;7.7;0;0;0
324;4;4;5;0;1;3;0;0;0;0;0;0;0;7;0;3;11;67;54;79;6;4885;0;1031;101.6;4.4;2.2;41.3;24.3;95;68;58.3;5.6;78;52;60.0;9.1;0;0;0
327;14;14;6;4;3;6;4;1;1;1;0;0;0;7;1;1;2;63;69;55;17;5348;429;216;110.2;3.4;0.0;33.0;31.6;107;81;56.9;11.0;77;64;54.6;9.2;1;9;3
332;17;17;1;0;0;-2;0;0;0;0;0;0;0;0;0;0;1;53;60;46;0;1074;34;233;87.5;0.0;6.7;16.8;53.6;8;33;19.5;-16.3;7;25;21.9;-11.5;0;0;0
333;58;58;5;3;4;2;2;0;3;0;0;0;0;5;2;1;10;69;66;72;11;4590;1188;127;110.0;3.9;2.4;23.5;35.3;55;95;36.7;-2.1;37;65;36.3;-2.7;1;6;1
334;4;4;6;1;2;-2;2;0;0;0;0;0;0;7;3;2;4;62;59;63;6;4635;623;205;94.1;2.3;3.1;33.4;24.1;73;68;51.8;-4.1;58;52;52.7;-3.6;0;77;38
336;22;22;6;0;8;4;0;0;0;0;0;0;0;10;1;1;1;63;68;55;6;4467;463;607;100.5;6.4;3.2;46.7;24.2;91;54;62.8;6.2;69;41;62.7;8.2;0;83;46
339;20;20;6;0;2;-1;0;0;0;0;0;0;0;9;1;0;6;58;62;54;5;4159;586;166;103.1;3.5;3.5;26.8;35.5;61;71;46.2;4.0;41;54;43.2;1.6;0;74;41
343;0;0;5;4;1;-1;5;1;0;0;0;1;0;11;3;0;2;55;61;45;13;4248;413;461;98.9;3.4;4.2;28.8;33.1;55;75;42.3;-3.8;44;53;45.4;0.9;1;8;5
353;29;29;6;1;2;2;2;0;1;0;0;0;0;7;2;1;16;68;67;68;23;6101;1016;670;104.0;1.2;0.0;29.5;31.9;91;110;45.3;-3.5;67;75;47.2;-1.6;0;0;0
356;59;18;7;2;3;-1;14;1;2;0;0;2;1;6;4;2;7;65;63;65;22;4981;1578;852;96.7;1.4;2.2;28.9;26.0;80;54;59.7;10.5;61;42;59.2;7.5;1;8;5
357;0;0;4;0;0;-1;2;0;0;0;0;0;0;6;2;0;2;56;55;56;6;3026;802;42;96.2;0.0;1.2;23.8;30.9;42;50;45.7;2.8;29;43;40.3;-2.2;0;3;2
364;23;23;4;2;1;2;2;0;0;0;0;0;0;7;3;2;1;57;59;51;6;3467;7;150;107.2;5.2;3.1;30.1;31.2;58;48;54.7;0.4;40;42;48.8;-5.8;0;46;28
365;42;42;6;0;4;5;2;0;0;0;0;0;0;11;1;2;22;64;50;75;7;5991;302;1283;112.7;4.2;1.2;26.4;37.3;76;110;40.9;5.8;59;86;40.7;6.0;0;0;0
369;4;4;3;1;1;-1;0;0;0;0;0;0;0;1;0;0;5;66;61;67;4;3447;25;166;96.8;3.1;4.2;28.2;29.2;54;57;48.6;-1.9;43;44;49.4;-2.7;0;0;0
370;13;13;7;0;1;1;2;0;0;0;0;0;0;8;1;6;15;64;52;76;9;7455;74;938;100.6;2.4;1.9;34.3;29.9;132;118;52.8;5.5;95;97;49.5;1.0;0;0;0
372;50;50;4;0;0;-4;15;0;0;0;0;1;0;9;3;5;16;58;47;69;4;4637;91;429;92.0;0.0;3.1;30.3;38.8;65;90;41.9;-5.7;44;66;40.0;-6.7;0;0;0
375;7;7;5;1;2;1;4;0;1;0;0;0;0;3;2;2;15;63;53;72;7;5599;247;728;101.8;2.6;1.9;34.1;33.4;99;91;52.1;4.4;75;69;52.1;6.2;0;0;0
377;53;53;4;1;2;-1;6;0;2;0;0;0;0;4;1;3;3;68;65;67;5;2341;737;433;95.7;3.1;4.6;35.4;35.4;43;47;47.8;-8.4;34;30;53.1;-3.5;0;50;30
378;5;5;6;1;0;-1;2;1;0;0;0;0;0;4;0;2;3;60;60;60;10;4202;303;730;98.1;0.9;1.7;26.6;33.4;67;73;47.9;3.9;45;53;45.9;1.5;0;20;9
379;28;28;6;1;4;0;4;0;0;0;0;0;0;5;1;3;11;80;73;84;27;6690;1527;324;98.0;2.7;2.7;38.7;30.1;145;98;59.7;1.0;103;77;57.2;-2.0;1;0;0
381;19;19;6;1;2;3;0;0;0;0;0;0;0;6;2;3;9;65;65;62;11;6601;486;500;101.1;3.8;2.2;36.5;23.5;107;100;51.7;4.4;85;66;56.3;8.7;0;0;0
382;20;20;4;0;1;-2;0;0;0;0;0;0;0;3;0;3;3;62;58;62;2;3180;85;248;95.6;1.1;3.4;21.5;35.1;43;61;41.3;-1.8;30;41;42.3;0.1;0;57;35
