PlayerId;Year;Team Id;League Id;GP;G;A;PIM;+/-;PP G;PP A;SH G;SH A;GR;GWG;SOG;FO;FO W;HIT;GvA;TkA;SB;TOI;PPTOI;SHTOI;Fights;Fights Won
110;2021;9;9999;10;1;5;0;-1;0;3;0;0;72;0;29;160;72;6;3;8;10;9473;1652;309;0;0
110;2020;9;9999;24;7;17;2;-4;3;5;0;0;71;1;77;466;252;21;9;19;21;25567;3638;444;0;0
111;2024;2;9999;17;6;6;6;-5;0;1;0;0;62;2;49;31;13;19;4;5;15;18132;1834;721;0;0
111;2023;2;9999;4;2;1;0;2;1;0;0;0;67;0;9;2;2;7;0;1;3;4122;480;213;0;0
111;2022;2;9999;17;2;6;2;-1;2;1;0;0;67;1;32;0;0;25;5;4;18;16917;1620;43;0;0
111;2021;2;9999;19;11;10;16;16;0;0;0;0;69;3;56;2;0;21;3;8;16;19067;2414;77;0;0
115;2023;26;9999;7;2;1;2;2;0;0;0;0;54;0;9;3;2;4;2;0;3;3274;0;0;0;0
115;2022;49;9999;24;8;12;15;5;3;5;0;0;62;1;79;52;29;42;5;5;13;24615;3774;233;1;0
115;2021;49;9999;5;4;1;0;2;0;0;0;0;59;1;15;0;0;4;3;2;5;4863;386;0;0;0
116;2024;29;9999;4;1;0;0;0;0;0;0;0;63;0;4;0;0;4;1;2;8;4029;0;102;0;0
116;2022;43;9999;2;0;1;0;2;0;0;0;0;70;0;2;0;0;1;0;3;4;1615;54;45;0;0
116;2021;23;9999;10;0;6;2;4;0;0;0;0;73;0;30;0;0;7;2;6;22;10903;570;382;0;0
119;2022;2;9999;17;2;5;2;6;0;0;0;1;62;1;50;0;0;10;4;3;28;18345;0;981;0;0
119;2021;2;9999;3;1;0;2;2;0;0;1;0;66;0;8;0;0;2;3;2;5;3135;0;218;0;0
120;2024;39;9999;23;5;5;6;11;0;0;1;1;58;0;40;0;0;39;6;15;43;23334;150;2709;0;0
120;2021;1;9999;5;0;1;0;-5;0;0;0;0;61;0;7;0;0;6;2;3;11;4956;0;362;0;0
120;2020;1;9999;7;1;1;2;-2;0;0;0;0;63;0;12;0;0;12;2;3;16;7639;0;418;0;0
121;2024;0;9999;4;0;0;0;-3;0;0;0;0;50;0;5;0;0;5;1;1;7;4147;0;174;0;0
123;2023;18;9999;11;3;6;0;2;0;0;0;0;62;0;10;13;9;22;5;3;2;8607;285;606;0;0
123;2022;18;9999;22;3;6;4;-1;0;0;0;2;60;1;46;34;17;31;8;5;5;21109;2303;1854;0;0
123;2021;18;9999;6;1;2;0;0;0;0;0;0;57;0;11;5;2;8;2;2;5;4565;249;482;0;0
123;2020;18;9999;20;10;8;4;8;0;0;1;0;68;4;52;33;17;29;7;9;8;20302;2355;927;0;0
126;2024;10;9999;17;5;6;2;10;0;0;0;0;64;0;45;309;165;12;7;10;7;19315;359;1352;0;0
126;2023;10;9999;9;3;6;4;10;0;0;0;1;68;1;17;119;73;6;1;4;2;9570;7;190;0;0
126;2022;10;9999;21;3;13;2;13;0;0;0;0;62;0;51;405;240;16;4;5;8;23501;0;1887;0;0
126;2021;10;9999;16;5;12;0;7;0;2;1;0;66;3;52;349;205;17;5;9;5;18553;803;963;0;0
126;2020;10;9999;11;1;4;0;4;0;0;0;0;63;0;25;198;95;4;3;6;6;13366;239;493;0;0
127;2024;1;9999;5;2;0;0;-1;0;0;0;0;54;0;7;4;2;2;1;1;3;4912;125;0;0;0
127;2023;16;9999;1;0;0;0;-1;0;0;0;0;48;0;0;1;0;1;0;0;0;444;0;30;0;0
127;2020;16;9999;11;5;10;2;3;1;5;0;0;60;0;39;24;12;15;2;6;7;11639;1628;247;0;0
128;2024;1;9999;5;0;0;0;-7;0;0;0;0;53;0;7;0;0;2;0;2;2;3230;118;0;0;0
128;2023;26;9999;7;3;2;2;1;1;0;0;0;61;0;19;0;0;12;1;0;0;7504;718;0;0;0
128;2022;14;9999;5;0;1;2;-2;0;1;0;0;61;0;11;0;0;2;0;5;4;5309;323;0;0;0
128;2021;5;9999;4;0;1;0;-4;0;0;0;0;64;0;16;13;6;0;1;4;1;3836;534;839;0;0
128;2020;16;9999;11;5;8;0;0;3;2;0;1;69;1;40;11;4;17;7;7;9;11841;1665;558;0;0
129;2022;30;9999;19;9;4;5;0;2;0;0;0;63;0;69;29;13;29;4;4;9;19893;2628;0;1;0
129;2021;30;9999;4;1;0;0;-6;0;0;0;0;57;0;9;5;1;11;2;2;3;4127;302;0;0;0
129;2020;30;9999;11;2;6;2;1;1;1;0;0;64;1;39;20;11;12;1;5;4;11892;1277;0;0;0
130;2023;16;9999;5;0;2;2;5;0;0;0;0;59;0;9;0;0;7;1;1;4;4924;260;102;0;0
131;2022;55;9999;17;5;7;2;4;0;0;0;0;63;2;33;4;2;17;3;6;13;17080;0;1613;0;0
131;2021;55;9999;15;6;1;10;-2;0;0;0;0;59;4;34;50;23;10;4;7;10;12595;135;1370;0;0
135;2023;10;9999;12;1;2;2;2;1;0;0;0;53;0;27;1;0;10;2;1;0;8523;799;0;0;0
135;2021;10;9999;16;1;3;2;-6;1;1;0;0;53;0;20;7;4;6;3;3;2;10151;636;0;0;0
135;2020;10;9999;11;1;2;2;-4;0;0;0;0;52;0;8;2;0;3;2;1;3;7395;603;41;0;0
138;2024;30;9999;11;3;9;0;6;0;1;0;0;66;1;50;0;0;12;4;4;15;14148;998;499;0;0
138;2023;30;9999;10;3;7;4;5;2;1;0;0;67;0;45;0;0;13;5;2;16;12368;1556;903;0;0
138;2022;30;9999;12;3;2;2;3;0;0;0;0;62;1;36;0;0;13;5;5;24;14809;266;1047;0;0
138;2021;30;9999;4;2;3;0;0;0;1;0;0;67;0;23;0;0;3;0;2;8;5337;435;116;0;0
138;2020;30;9999;4;2;0;0;-5;1;0;0;0;57;0;20;0;0;5;0;0;9;4884;330;21;0;0
146;2023;48;9999;4;1;0;10;-4;0;0;0;0;57;0;5;9;2;17;0;1;1;3083;0;281;2;2
150;2021;51;9999;6;0;0;2;-1;0;0;0;0;63;0;7;0;0;16;3;3;20;7202;131;589;0;0
151;2024;53;9999;20;4;9;4;1;0;0;0;0;62;1;16;0;0;31;5;11;42;20785;85;1407;0;0
151;2023;10;9999;11;1;3;2;0;0;0;0;0;58;0;19;0;0;13;2;2;30;11231;0;287;0;0
151;2022;10;9999;21;1;10;2;6;0;0;0;1;59;0;20;0;0;32;9;8;25;21653;0;1076;0;0
151;2021;10;9999;16;1;2;4;9;0;0;0;0;61;0;27;0;0;15;1;6;28;17511;80;732;0;0
151;2020;10;9999;11;0;5;7;2;0;0;0;0;66;0;14;0;0;20;4;9;17;13572;0;918;1;1
153;2021;10;9999;14;5;6;0;6;3;1;0;0;69;1;37;234;98;20;5;2;8;14737;2146;253;0;0
153;2020;10;9999;11;4;5;0;-5;2;5;0;0;73;1;20;218;112;20;1;4;11;12022;1615;263;0;0
154;2023;48;9999;3;0;0;0;-2;0;0;0;0;54;0;3;0;0;3;0;0;3;2951;0;162;0;0
154;2021;49;9999;11;1;2;11;1;0;0;0;1;51;1;16;0;0;23;3;0;28;10876;0;898;1;0
157;2021;7;9999;10;3;6;8;4;1;0;0;1;76;1;30;189;107;24;3;4;7;11414;996;795;0;0
157;2020;7;9999;6;1;3;0;4;0;1;0;0;71;0;20;112;64;6;2;0;2;7156;829;0;0;0
160;2022;41;9999;13;1;6;2;2;0;1;0;0;60;0;22;12;5;32;9;4;4;13464;2303;554;0;0
160;2021;4;9999;6;1;1;2;-1;0;0;0;0;54;0;11;0;0;5;0;2;1;4785;225;0;0;0
160;2020;1;9999;5;1;1;0;-2;0;0;0;0;46;0;4;11;1;6;5;1;0;3765;0;119;0;0
161;2020;11;9999;5;0;4;2;-2;0;0;0;0;62;0;8;3;2;4;3;4;8;5225;152;22;0;0
165;2024;29;9999;5;0;2;2;-1;0;0;0;0;59;0;6;0;0;4;1;2;14;5594;0;153;0;0
165;2020;29;9999;3;0;2;4;1;0;0;0;0;65;0;6;0;0;4;2;3;10;3898;299;85;0;0
167;2021;18;9999;1;0;0;0;1;0;0;0;0;52;0;0;1;1;0;0;0;0;448;0;0;0;0
167;2020;18;9999;20;5;5;10;10;0;0;0;0;58;2;36;280;155;41;10;10;2;20775;66;1999;0;0
170;2023;23;9999;17;10;15;6;7;2;6;0;0;71;2;59;351;170;18;5;6;5;17998;2135;26;0;0
170;2021;23;9999;10;8;7;11;7;2;1;0;0;76;0;43;171;93;10;1;3;10;9987;1404;0;1;0
171;2023;6;9999;1;0;0;0;0;0;0;0;0;51;0;1;6;5;0;1;0;0;490;0;31;0;0
171;2022;13;9999;11;2;2;2;2;0;0;0;0;58;0;9;127;63;15;1;2;6;8068;0;43;0;0
172;2022;22;9999;5;0;1;12;-5;0;0;0;0;53;0;7;45;22;1;0;0;3;3861;145;13;0;0
174;2024;29;9999;1;0;0;2;1;0;0;0;0;53;0;0;0;0;1;0;0;2;951;89;0;0;0
175;2023;24;9999;5;0;0;0;-1;0;0;0;0;62;0;11;0;0;2;1;3;3;5941;0;387;0;0
175;2020;29;9999;7;1;2;4;0;0;0;0;0;66;0;8;0;0;6;2;2;7;9059;131;264;0;0
176;2022;46;9999;5;0;3;0;1;0;0;0;0;57;0;4;62;32;4;4;2;4;5070;0;187;0;0
178;2024;0;9999;1;0;0;0;-2;0;0;0;0;45;0;0;7;2;0;0;0;0;620;0;113;0;0
178;2020;0;9999;12;5;4;4;-6;2;2;0;0;61;0;39;9;2;6;3;3;12;13149;1971;29;0;0
179;2024;1;9999;5;1;1;0;-1;0;0;0;0;60;0;13;83;42;8;0;1;5;5814;405;77;0;0
179;2022;1;9999;10;2;5;0;0;0;1;0;0;70;0;28;128;77;14;1;5;3;10173;1765;409;0;0
179;2021;1;9999;5;1;0;0;-4;0;0;0;0;67;0;12;77;39;6;1;2;2;5042;803;119;0;0
179;2020;1;9999;7;0;10;0;4;0;1;0;0;68;0;17;109;56;4;1;3;5;7492;889;174;0;0
182;2024;28;9999;10;0;4;0;-3;0;0;0;0;51;0;5;118;64;8;2;2;0;8138;75;418;0;0
182;2023;10;9999;12;0;1;2;0;0;0;0;0;59;0;22;177;92;21;1;4;1;13049;29;675;0;0
182;2022;3;9999;4;1;0;2;-4;0;0;0;0;57;0;5;68;38;5;0;1;1;4108;0;438;0;0
182;2021;3;9999;4;0;2;5;-2;0;0;0;0;63;0;6;61;31;6;0;1;0;4439;0;71;0;0
184;2022;1;9999;8;1;1;2;-1;0;0;0;0;51;0;3;5;3;3;0;1;3;3610;21;46;0;0
184;2021;17;9999;20;1;3;8;-1;1;0;0;0;58;0;23;240;112;26;4;2;13;16377;879;72;0;0
184;2020;17;9999;12;2;2;0;-2;0;1;0;0;57;0;9;71;37;7;0;3;4;5829;509;49;0;0
186;2023;25;9999;1;0;0;0;-2;0;0;0;0;78;0;1;0;0;1;1;0;6;1529;0;53;0;0
186;2022;14;9999;1;0;0;0;-1;0;0;0;0;61;0;0;0;0;0;0;0;5;796;0;111;0;0
186;2021;21;9999;4;0;1;2;-4;0;0;0;0;64;0;4;0;0;2;0;2;6;4837;0;385;0;0
187;2022;3;9999;4;0;1;0;-1;0;0;0;0;59;0;11;0;0;3;1;2;4;4636;511;132;0;0
187;2021;3;9999;7;0;1;4;-5;0;0;0;0;61;0;13;7;1;7;2;4;4;7754;640;210;0;0
188;2024;0;9999;4;0;0;0;-2;0;0;0;0;49;0;7;0;0;8;0;0;1;4407;0;357;0;0
188;2020;0;9999;12;4;6;6;1;0;1;1;1;56;1;32;0;0;21;4;3;21;15397;474;1016;0;0
190;2024;40;9999;13;2;3;4;-2;1;0;0;0;64;1;24;0;0;9;3;0;8;13240;965;594;0;0
190;2023;25;9999;7;1;2;4;1;0;0;0;0;68;0;10;0;0;6;2;2;3;7607;841;207;0;0
193;2020;29;9999;7;0;2;0;-5;0;0;0;0;55;0;6;0;0;10;1;4;8;7311;187;0;0;0
194;2024;18;9999;4;1;0;0;-1;0;0;0;0;56;0;9;0;0;2;1;1;3;3410;182;0;0;0
194;2022;12;9999;10;0;4;0;1;0;0;0;0;55;0;9;0;0;3;2;1;5;5077;0;0;0;0
194;2020;28;9999;4;0;0;0;-2;0;0;0;0;54;0;11;0;0;3;3;0;2;4178;219;0;0;0
196;2024;10;9999;14;0;3;0;9;0;0;0;0;59;0;18;0;0;12;3;8;7;13867;12;619;0;0
196;2022;1;9999;10;0;5;6;7;0;0;0;0;69;0;12;0;0;6;2;8;10;11937;691;935;0;0
196;2021;1;9999;5;0;2;2;-1;0;0;0;0;66;0;3;0;0;2;2;6;9;5370;99;61;0;0
196;2020;1;9999;6;1;5;2;-1;1;1;0;0;74;0;19;0;0;4;1;6;13;8083;706;171;0;0
197;2020;53;9999;10;0;2;4;2;0;1;0;0;58;0;12;16;5;7;4;3;9;5002;930;664;0;0
198;2024;25;9999;6;0;1;0;-1;0;0;0;0;51;0;6;0;0;6;2;0;2;3059;164;0;0;0
199;2022;21;9999;5;1;2;0;2;0;0;0;0;62;0;15;81;41;7;1;4;1;5341;100;199;0;0
199;2021;8;9999;24;6;9;8;7;0;2;1;0;67;2;52;404;228;28;6;12;12;25232;851;2135;0;0
200;2020;11;9999;2;0;1;0;1;0;0;0;0;54;0;0;10;4;0;0;0;2;1371;27;0;0;0
201;2024;10;9999;17;1;8;0;8;0;0;0;1;65;0;36;0;0;23;1;12;23;21649;532;1394;0;0
201;2023;10;9999;12;1;1;0;-1;0;0;0;0;64;0;16;0;0;25;3;6;20;15935;380;839;0;0
201;2022;10;9999;21;1;5;4;8;0;0;0;0;67;0;37;0;0;18;11;16;42;28331;311;1731;0;0
201;2020;26;9999;5;0;0;0;-1;0;0;0;0;65;0;5;0;0;9;0;4;9;5528;0;221;0;0
202;2024;4;9999;7;1;2;0;-1;0;0;0;0;55;0;10;0;0;9;3;1;15;7158;0;270;0;0
202;2022;55;9999;17;2;7;6;10;0;1;0;0;66;0;64;0;0;28;2;11;45;21453;842;1700;0;0
202;2021;10;9999;16;3;7;2;-2;0;1;0;0;57;0;42;0;0;21;5;8;39;19304;695;691;0;0
